Year,quarter,city1,city2,fare,carrier_lg,fare_lg,carrier_low,fare_low
2020,3,Atlanta,Dallas–Fort Worth metroplex,126.35,DL,136.53,WN,119.08
2020,3,Atlanta,Pittsburgh,148.51,DL,165.32,WN,117.47
2020,3,Atlanta,Denver,153.7,DL,200.57,F9,103.75
2020,3,Atlanta,"Austin, Texas",163.1,DL,184,WN,143.71
2020,3,Atlanta,"Phoenix, Arizona",203.06,DL,239.93,WN,173.67
2020,3,Atlanta,"Hartford, Connecticut",206.76,DL,218.74,AA,193.16
2020,3,Atlanta,Seattle,260.1,DL,293.31,AS,240.04
2020,3,Atlanta,"El Paso, Texas",250.8,DL,301.63,WN,198.78
2020,3,Atlanta,Cleveland,150.12,DL,179.43,NK,86.5
2020,3,Atlanta,"Nashville, Tennessee",129.41,DL,138.21,WN,111.67
2020,3,Atlanta,Boston,143.28,DL,153.24,B6,121.81
2020,3,Atlanta,"Buffalo, New York",185.97,DL,228.97,AA,145.75
2020,3,Atlanta,"Bozeman, Montana",293.9,DL,339.1,AA,211.26
2020,3,Atlanta,"Washington, DC (Metropolitan Area)",134.59,DL,149.16,WN,122.13
2020,3,Atlanta,Chicago,125.81,DL,143.46,AA,111.33
2020,3,Atlanta,"Charlotte, North Carolina",157.37,DL,158.78,AA,155.46
2020,3,Atlanta,"Columbus, Ohio",130.06,DL,143.12,WN,107.4
2020,3,Atlanta,St. Louis,126.49,DL,137.43,WN,112.68
2020,3,Atlanta,"Jacksonville, Florida",139.55,DL,147.92,WN,109.54
2020,3,Atlanta,Detroit,151.54,DL,177.61,NK,86.37
2020,3,Atlanta,"Des Moines, Iowa",188.44,DL,205.27,AA,155.92
2020,3,Atlanta,Houston,138.9,WN,122.26,WN,122.26
2020,3,Atlanta,"Orlando, Florida",117.67,DL,136.43,WN,99.6
2020,3,Atlanta,Key West,223.06,DL,228.56,AA,157.72
2020,3,Atlanta,Minneapolis–Saint Paul,192.02,DL,226.18,NK,81.79
2020,3,Atlanta,New York City,126.51,DL,135.61,WN,107.94
2020,3,Atlanta,"Fort Myers, Florida",152.6,DL,159.95,WN,129.34
2020,3,Atlanta,"Grand Rapids, Michigan",177.05,DL,184.43,AA,157.62
2020,3,Atlanta,Las Vegas,176.95,DL,219.85,NK,105.2
2020,3,Atlanta,Indianapolis,131.78,DL,144.97,WN,108.64
2020,3,Atlanta,"Jackson, Wyoming",331.91,DL,377.57,AA,225.56
2020,3,Atlanta,San Francisco,246.45,DL,291.73,WN,194.16
2020,3,Atlanta,Miami,124.22,DL,139.86,AA,97.8
2020,3,Atlanta,Los Angeles,222.08,DL,305.39,NK,120.32
2020,3,Atlanta,"Little Rock, Arkansas",204.34,DL,230.73,WN,129.35
2020,3,Atlanta,Cincinnati,193.7,DL,223.58,F9,85.2
2020,3,Atlanta,"Sacramento, California",289.19,DL,331.78,WN,248.07
2020,3,Atlanta,"Tampa, Florida",126.19,DL,143.95,WN,111.34
2020,3,Atlanta,"Kansas City, Missouri",146.81,DL,163.08,WN,122.32
2020,3,Atlanta,San Antonio,184.67,DL,203.69,WN,145.58
2020,3,Atlanta,"Memphis, Tennessee",148.76,DL,165.93,WN,105.86
2020,3,Atlanta,"Omaha, Nebraska",177.72,DL,184.41,WN,156.49
2020,3,Atlanta,Milwaukee,164.89,DL,180.53,WN,121.1
2020,3,Atlanta,New Orleans,119.29,DL,138.22,WN,103.07
2020,3,Atlanta,San Diego,240.55,DL,292.57,WN,184.46
2020,3,Atlanta,"Norfolk, Virginia",184.45,DL,194.98,AA,157.8
2020,3,Atlanta,Oklahoma City,192.8,DL,206.71,WN,161.32
2020,3,Atlanta,"West Palm Beach, Florida",213.48,DL,219.84,AA,132.86
2020,3,Atlanta,"Portland, Oregon",268.88,DL,295.77,F9,96.92
2020,3,Atlanta,Philadelphia,126.7,DL,152.34,AA,108.97
2020,3,Atlanta,"Portland, Maine",209.1,DL,233.94,AA,144.15
2020,3,Atlanta,"Raleigh/Durham, NC",130.2,DL,138.39,WN,108.06
2020,3,Atlanta,"Richmond, Virginia",127.81,DL,142.19,WN,100.82
2020,3,Atlanta,"Rochester, New York",170.36,AA,144.05,AA,144.05
2020,3,Atlanta,Salt Lake City,241.63,DL,267.08,F9,95.71
2020,3,Atlanta,"Tulsa, Oklahoma",194.41,DL,219.33,WN,142.32
2020,3,Atlanta,"Sarasota/Bradenton, FL",206.74,DL,205.72,DL,205.72
2020,3,"Appleton, Wisconsin","Phoenix, Arizona",99.21,G4,77.17,G4,77.17
2020,3,"Austin, Texas",Dallas–Fort Worth metroplex,152.14,WN,142.49,WN,142.49
2020,3,"Austin, Texas",Denver,135.08,WN,136.43,WN,136.43
2020,3,"Austin, Texas","Phoenix, Arizona",160.77,WN,149.15,WN,149.15
2020,3,"Austin, Texas",Seattle,178.26,AS,174.54,F9,93.74
2020,3,"Austin, Texas","El Paso, Texas",154.29,WN,149.26,WN,149.26
2020,3,"Austin, Texas","Nashville, Tennessee",145.69,WN,144.31,WN,144.31
2020,3,"Austin, Texas",Boston,166.64,B6,165.31,WN,142.18
2020,3,"Austin, Texas","Washington, DC (Metropolitan Area)",169.31,WN,161.34,WN,161.34
2020,3,"Austin, Texas",Chicago,142.18,WN,134.84,WN,134.84
2020,3,"Austin, Texas","Charlotte, North Carolina",221.15,AA,229.04,NK,74.08
2020,3,"Austin, Texas",St. Louis,126.95,WN,122.81,WN,122.81
2020,3,"Austin, Texas",Detroit,163.4,DL,191.43,NK,81.64
2020,3,"Austin, Texas","Orlando, Florida",121.24,WN,134.49,NK,73.79
2020,3,"Austin, Texas",Minneapolis–Saint Paul,154.07,DL,172.71,SY,85.7
2020,3,"Austin, Texas",New York City,159.65,UA,157.61,B6,142.47
2020,3,"Austin, Texas",Las Vegas,150.63,WN,173.62,NK,87.68
2020,3,"Austin, Texas",Indianapolis,146.79,WN,143.75,G4,75.68
2020,3,"Austin, Texas",San Francisco,175.58,WN,161.03,WN,161.03
2020,3,"Austin, Texas",Miami,124.87,AA,120.88,AA,120.88
2020,3,"Austin, Texas",Los Angeles,161.49,WN,157.82,NK,113.16
2020,3,"Austin, Texas","Sacramento, California",172.73,WN,170.21,AA,165.75
2020,3,"Austin, Texas","Tampa, Florida",161.11,WN,145.94,WN,145.94
2020,3,"Austin, Texas",New Orleans,111.97,WN,109.87,WN,109.87
2020,3,"Austin, Texas",San Diego,160.14,WN,154.06,WN,154.06
2020,3,"Austin, Texas","Portland, Oregon",142.9,AS,138.9,WN,134.29
2020,3,"Austin, Texas",Philadelphia,230.17,AA,253.67,WN,201.72
2020,3,"Austin, Texas","Raleigh/Durham, NC",158.17,WN,135.91,WN,135.91
2020,3,"Austin, Texas","Reno, Nevada",177.74,WN,153.67,WN,153.67
2020,3,"Austin, Texas",Salt Lake City,200.05,DL,214.73,WN,163.75
2020,3,"Asheville, North Carolina",Miami,118.17,G4,88.13,G4,88.13
2020,3,"Asheville, North Carolina","Tampa, Florida",109.04,G4,86.79,G4,86.79
2020,3,"Tucson, Arizona","Washington, DC (Metropolitan Area)",214.65,AA,213.16,WN,162.2
2020,3,"Phoenix, Arizona",Pittsburgh,201.65,WN,178.9,WN,178.9
2020,3,"Phoenix, Arizona",Seattle,132.53,AS,127.24,AS,127.24
2020,3,"Phoenix, Arizona","Washington, DC (Metropolitan Area)",203.07,WN,186.35,WN,186.35
2020,3,"Phoenix, Arizona",St. Louis,170.95,WN,164.59,WN,164.59
2020,3,"Phoenix, Arizona","Sioux Falls, South Dakota",136.59,AA,176.1,G4,86.89
2020,3,"Phoenix, Arizona","Spokane, Washington",179.85,AA,196.79,WN,163.55
2020,3,"Phoenix, Arizona",San Francisco,117.06,WN,115.18,WN,115.18
2020,3,"Phoenix, Arizona","Sacramento, California",133.38,WN,130.89,WN,130.89
2020,3,"Phoenix, Arizona","Tampa, Florida",206.38,AA,225.52,WN,190.52
2020,3,"Phoenix, Arizona",San Antonio,170.43,WN,165.34,WN,165.34
2020,3,"Phoenix, Arizona",San Diego,136.19,WN,136.22,WN,136.22
2020,3,"Phoenix, Arizona","Portland, Oregon",165.01,WN,156.21,WN,156.21
2020,3,"Phoenix, Arizona","Provo, Utah",79.01,G4,79.01,G4,79.01
2020,3,"Phoenix, Arizona","Raleigh/Durham, NC",202.25,WN,186.16,WN,186.16
2020,3,"Phoenix, Arizona","Reno, Nevada",144.9,WN,136.71,WN,136.71
2020,3,"Phoenix, Arizona",Salt Lake City,134.72,WN,124.93,WN,124.93
2020,3,"Phoenix, Arizona","Tulsa, Oklahoma",165.15,WN,160.69,WN,160.69
2020,3,"Phoenix, Arizona","Springfield, Missouri",116.86,G4,75.86,G4,75.86
2020,3,"Hartford, Connecticut","Washington, DC (Metropolitan Area)",122.73,WN,118.25,AA,112.54
2020,3,"Hartford, Connecticut","Orlando, Florida",123.43,B6,111.12,NK,83.15
2020,3,"Hartford, Connecticut",San Francisco,242.03,AA,218.89,WN,190.44
2020,3,"Hartford, Connecticut",Miami,102.57,B6,99.06,B6,99.06
2020,3,"Hartford, Connecticut",Los Angeles,188.85,AA,186.59,WN,159.75
2020,3,"Hartford, Connecticut","Tampa, Florida",155.74,WN,160.13,AA,131.71
2020,3,Seattle,"Tucson, Arizona",175.72,AS,216.69,AA,137.92
2020,3,Seattle,"Washington, DC (Metropolitan Area)",203.58,AS,204.36,AS,204.36
2020,3,Seattle,"Wichita, Kansas",159.35,AS,168.94,AA,119.69
2020,3,Seattle,St. Louis,181.16,AS,179.51,AA,161.84
2020,3,Seattle,"Spokane, Washington",139.48,AS,139.74,AS,139.74
2020,3,Seattle,"Tampa, Florida",237.81,AS,234.06,AS,234.06
2020,3,"Birmingham, Alabama",Dallas–Fort Worth metroplex,146.03,AA,160.14,WN,129.52
2020,3,"Birmingham, Alabama",Denver,181.76,UA,199.95,WN,157.84
2020,3,"Birmingham, Alabama","Washington, DC (Metropolitan Area)",158.4,AA,156.92,WN,124.17
2020,3,"Birmingham, Alabama",Chicago,144.97,UA,153.29,AA,129.82
2020,3,"Birmingham, Alabama",Houston,152.04,UA,159.5,WN,135.48
2020,3,"Birmingham, Alabama","Orlando, Florida",110.57,WN,102.66,WN,102.66
2020,3,"Birmingham, Alabama",Las Vegas,173.9,WN,160.48,WN,160.48
2020,3,"Birmingham, Alabama",Miami,178.65,AA,184.65,WN,122.85
2020,3,"Birmingham, Alabama",Los Angeles,208.01,AA,209.96,WN,172.12
2020,3,"El Paso, Texas","Phoenix, Arizona",131.98,WN,124.01,WN,124.01
2020,3,"El Paso, Texas",Seattle,165.25,AS,166.18,WN,138.39
2020,3,"El Paso, Texas","Washington, DC (Metropolitan Area)",218.19,AA,234.18,WN,181.67
2020,3,"El Paso, Texas",Houston,156.21,WN,134.6,WN,134.6
2020,3,"El Paso, Texas",Las Vegas,132.57,WN,136.51,G4,87.92
2020,3,"El Paso, Texas",Los Angeles,154.23,WN,146.08,WN,146.08
2020,3,"El Paso, Texas",San Antonio,153.68,WN,147.39,WN,147.39
2020,3,"El Paso, Texas",San Diego,145.86,WN,141.07,WN,141.07
2020,3,"Billings, Montana",Seattle,159.39,AS,159.32,AS,159.32
2020,3,Cleveland,Dallas–Fort Worth metroplex,172.56,AA,182.12,NK,93.51
2020,3,Cleveland,Denver,147.28,WN,148.22,F9,99.87
2020,3,Cleveland,"Phoenix, Arizona",151.39,F9,99.64,F9,99.64
2020,3,Cleveland,Seattle,182.86,DL,211.19,WN,155.43
2020,3,Cleveland,"Nashville, Tennessee",116.18,WN,113.97,AA,104.72
2020,3,Cleveland,"Washington, DC (Metropolitan Area)",133.96,WN,114.09,WN,114.09
2020,3,Cleveland,St. Louis,128.54,WN,121.36,AA,120.65
2020,3,Cleveland,"Myrtle Beach, South Carolina",107.41,NK,84.95,NK,84.95
2020,3,Cleveland,Houston,201.48,UA,231.64,WN,163.71
2020,3,Cleveland,"Orlando, Florida",105.26,F9,75.41,NK,73.87
2020,3,Cleveland,Minneapolis–Saint Paul,177.44,DL,185.06,AA,149.46
2020,3,Cleveland,New York City,166.86,UA,161.84,UA,161.84
2020,3,Cleveland,"Fort Myers, Florida",118.62,F9,94.51,F9,94.51
2020,3,Cleveland,Las Vegas,133.16,NK,103.13,NK,103.13
2020,3,Cleveland,San Francisco,227.86,UA,255.02,WN,176.86
2020,3,Cleveland,Miami,112.89,AA,114.85,NK,80.46
2020,3,Cleveland,Los Angeles,168.51,NK,114.54,NK,114.54
2020,3,Cleveland,"Tampa, Florida",119.3,F9,88.38,NK,80.25
2020,3,Cleveland,San Diego,185.06,WN,180.02,AA,174.82
2020,3,Cleveland,"Portland, Oregon",201.04,UA,210.06,WN,177.38
2020,3,Cleveland,Salt Lake City,216.17,DL,262.35,WN,177.92
2020,3,"Belleville, Illinois","Valparaiso, Florida",75.02,G4,75.02,G4,75.02
2020,3,"Nashville, Tennessee",Pittsburgh,119.56,WN,116.93,AA,111.25
2020,3,"Nashville, Tennessee","Phoenix, Arizona",168.93,WN,165.69,WN,165.69
2020,3,"Nashville, Tennessee",Seattle,203.03,AS,204.37,WN,198.39
2020,3,"Nashville, Tennessee","Washington, DC (Metropolitan Area)",128.97,WN,125.18,WN,125.18
2020,3,"Nashville, Tennessee","Orlando, Florida",120.5,WN,120.58,NK,62.55
2020,3,"Nashville, Tennessee","Panama City, Florida",127.4,WN,127.39,DL,125.44
2020,3,"Nashville, Tennessee",New York City,153.04,UA,141.56,UA,141.56
2020,3,"Nashville, Tennessee",San Francisco,189.63,WN,173.04,WN,173.04
2020,3,"Nashville, Tennessee","Sacramento, California",188.2,WN,173.5,WN,173.5
2020,3,"Nashville, Tennessee","Tampa, Florida",128.11,WN,129.79,NK,70.09
2020,3,"Nashville, Tennessee",San Antonio,158.1,WN,158.35,AA,154.74
2020,3,"Nashville, Tennessee",New Orleans,118.74,WN,116.75,WN,116.75
2020,3,"Nashville, Tennessee",San Diego,178.85,WN,176.45,WN,176.45
2020,3,"Nashville, Tennessee","Norfolk, Virginia",146.93,WN,126.43,WN,126.43
2020,3,"Nashville, Tennessee","Pensacola, Florida",121.75,WN,118.44,WN,118.44
2020,3,"Nashville, Tennessee","Portland, Oregon",172.35,WN,162.98,UA,157.4
2020,3,"Nashville, Tennessee",Philadelphia,130.15,AA,138.71,WN,117.31
2020,3,"Nashville, Tennessee","Raleigh/Durham, NC",122.08,WN,120.67,WN,120.67
2020,3,"Nashville, Tennessee",Salt Lake City,216.15,DL,253.15,WN,194.49
2020,3,"Boise, Idaho",Dallas–Fort Worth metroplex,214.08,AA,225.17,WN,184.2
2020,3,"Boise, Idaho",Denver,128.46,WN,119.43,WN,119.43
2020,3,"Boise, Idaho","Phoenix, Arizona",150,AA,157.09,WN,136.36
2020,3,"Boise, Idaho",Seattle,129.39,AS,129,AS,129
2020,3,"Boise, Idaho","Washington, DC (Metropolitan Area)",210.49,UA,231.16,WN,178.74
2020,3,"Boise, Idaho",Chicago,193.8,UA,204.72,AA,172.17
2020,3,"Boise, Idaho",Minneapolis–Saint Paul,201.51,DL,207.08,AA,152.59
2020,3,"Boise, Idaho","Spokane, Washington",116.29,AS,115.16,AS,115.16
2020,3,"Boise, Idaho",Las Vegas,129.83,WN,130.07,G4,77.23
2020,3,"Boise, Idaho",San Francisco,133.25,WN,122.17,WN,122.17
2020,3,"Boise, Idaho",Los Angeles,135.47,WN,121.52,WN,121.52
2020,3,"Boise, Idaho","Sacramento, California",143.57,DL,159.93,WN,128.99
2020,3,"Boise, Idaho",San Diego,132.89,AS,130.48,WN,125.42
2020,3,"Boise, Idaho","Portland, Oregon",153.58,AS,153.58,AS,153.58
2020,3,Boston,Dallas–Fort Worth metroplex,146.32,AA,157.28,B6,98.69
2020,3,Boston,Pittsburgh,147.93,B6,152.73,AA,139.74
2020,3,Boston,Denver,183.82,UA,196.51,WN,171
2020,3,Boston,"Phoenix, Arizona",217.72,AA,229.4,WN,182.66
2020,3,Boston,Seattle,236.68,AS,235.1,AA,180.08
2020,3,Boston,Cleveland,150.83,B6,149.78,UA,138.99
2020,3,Boston,"Nashville, Tennessee",140.11,WN,129.38,WN,129.38
2020,3,Boston,"Bozeman, Montana",225.28,AA,200.92,AA,200.92
2020,3,Boston,"Washington, DC (Metropolitan Area)",123.79,WN,117.26,B6,117.03
2020,3,Boston,Chicago,111.24,AA,120.99,B6,82.28
2020,3,Boston,"Charleston, South Carolina",160.54,B6,155.34,WN,137.95
2020,3,Boston,"Charlotte, North Carolina",155.43,AA,156.27,UA,122.94
2020,3,Boston,"Columbus, Ohio",147.11,WN,134.49,WN,134.49
2020,3,Boston,St. Louis,174.04,WN,172.63,WN,172.63
2020,3,Boston,"Myrtle Beach, South Carolina",130.84,NK,74.85,NK,74.85
2020,3,Boston,"Jacksonville, Florida",146.91,B6,150.43,WN,132.83
2020,3,Boston,Detroit,161,DL,170.21,AA,152.09
2020,3,Boston,Houston,181.99,UA,196.72,B6,154.36
2020,3,Boston,"Orlando, Florida",125.23,B6,123.9,B6,123.9
2020,3,Boston,Minneapolis–Saint Paul,143.14,DL,159.82,SY,87.92
2020,3,Boston,New York City,140.57,DL,151.73,UA,129.56
2020,3,Boston,"Fort Myers, Florida",162.1,B6,185.24,WN,134.14
2020,3,Boston,Las Vegas,150.68,B6,168.65,AA,136.61
2020,3,Boston,Indianapolis,169.08,AA,171.75,WN,141.04
2020,3,Boston,San Francisco,266.43,B6,326.56,AS,202.52
2020,3,Boston,Miami,115.95,AA,115.24,AA,115.24
2020,3,Boston,Los Angeles,240.64,B6,268.73,AA,202.08
2020,3,Boston,Cincinnati,179.96,AA,161.88,WN,143.01
2020,3,Boston,"Sacramento, California",207.81,AA,206.02,WN,176.99
2020,3,Boston,"Tampa, Florida",135.01,B6,124.16,B6,124.16
2020,3,Boston,"Kansas City, Missouri",173.22,WN,162.44,UA,162.41
2020,3,Boston,San Antonio,179.46,WN,151.32,WN,151.32
2020,3,Boston,New Orleans,134.74,AA,119.21,AA,119.21
2020,3,Boston,San Diego,223.45,B6,268.65,WN,174.28
2020,3,Boston,"Norfolk, Virginia",147.58,AA,153.58,WN,128.21
2020,3,Boston,"West Palm Beach, Florida",151.55,B6,159,WN,129.01
2020,3,Boston,"Portland, Oregon",198.21,AS,202.06,AA,177.05
2020,3,Boston,Philadelphia,133.88,AA,135.47,B6,117.04
2020,3,Boston,"Raleigh/Durham, NC",142.74,B6,143.42,WN,128.32
2020,3,Boston,"Richmond, Virginia",161.21,B6,181.47,AA,139.65
2020,3,Boston,Salt Lake City,222.54,DL,238.99,WN,178.2
2020,3,Boston,"Savannah, Georgia",162.01,B6,154.69,B6,154.69
2020,3,"Buffalo, New York",Denver,144.44,WN,148.59,F9,89.29
2020,3,"Buffalo, New York","Washington, DC (Metropolitan Area)",122.21,WN,111.06,WN,111.06
2020,3,"Buffalo, New York",Chicago,116.94,WN,101.56,WN,101.56
2020,3,"Buffalo, New York","Charlotte, North Carolina",148.68,AA,147.48,WN,139.08
2020,3,"Buffalo, New York","Orlando, Florida",138.16,WN,142.96,F9,112.93
2020,3,"Buffalo, New York",New York City,149.53,B6,152.65,UA,148.54
2020,3,"Buffalo, New York",Los Angeles,205.28,AA,186.47,AA,186.47
2020,3,"Bozeman, Montana",Dallas–Fort Worth metroplex,236.48,AA,242.13,F9,71.14
2020,3,"Bozeman, Montana",Denver,157.73,UA,177.71,F9,80.12
2020,3,"Bozeman, Montana",Seattle,153.62,AS,154.99,DL,118.97
2020,3,"Bozeman, Montana","Washington, DC (Metropolitan Area)",234.43,UA,243.19,AA,225.11
2020,3,"Bozeman, Montana",Chicago,247.26,AA,231.01,AA,231.01
2020,3,"Bozeman, Montana",Minneapolis–Saint Paul,166.99,DL,206.65,SY,92.39
2020,3,"Bozeman, Montana",New York City,259.35,UA,282.53,B6,223.7
2020,3,"Bozeman, Montana",San Francisco,245.97,UA,270.3,AS,187.78
2020,3,"Bozeman, Montana",Los Angeles,219.07,UA,245.55,B6,152.81
2020,3,"Washington, DC (Metropolitan Area)","West Palm Beach, Florida",158.14,WN,145.54,WN,145.54
2020,3,Chicago,Dallas–Fort Worth metroplex,124.04,AA,125.47,WN,123.69
2020,3,Chicago,Pittsburgh,127.07,WN,116.38,WN,116.38
2020,3,Chicago,Denver,134.11,UA,151.78,WN,128.4
2020,3,Chicago,"Tucson, Arizona",177.61,AA,189.03,WN,161.17
2020,3,Chicago,"Phoenix, Arizona",156.04,AA,165.79,WN,144.7
2020,3,Chicago,"Hartford, Connecticut",166.75,UA,179.9,WN,137.51
2020,3,Chicago,Seattle,123.92,AS,116.23,WN,113
2020,3,Chicago,"El Paso, Texas",200.67,AA,207.28,WN,175.84
2020,3,Chicago,Cleveland,126.56,UA,137.9,WN,109.81
2020,3,Chicago,"Nashville, Tennessee",119.7,WN,112.47,WN,112.47
2020,3,Chicago,"Washington, DC (Metropolitan Area)",131.96,WN,116.46,WN,116.46
2020,3,Chicago,"Columbus, Ohio",123.25,AA,124,WN,116.3
2020,3,Chicago,St. Louis,124.19,WN,119.37,WN,119.37
2020,3,Chicago,"Jacksonville, Florida",168.18,UA,175.18,WN,141.35
2020,3,Chicago,Detroit,134.29,DL,133.91,WN,117.32
2020,3,Chicago,Houston,133.15,UA,157.48,AA,121.69
2020,3,Chicago,"Orlando, Florida",114.94,WN,108.19,WN,108.19
2020,3,Chicago,"Kalispell, Montana",227.77,AA,216.44,AA,216.44
2020,3,Chicago,Minneapolis–Saint Paul,115.25,DL,124.67,WN,108.94
2020,3,Chicago,New York City,123.44,UA,132.12,WN,101.86
2020,3,Chicago,"Fort Myers, Florida",132.62,WN,125.73,WN,125.73
2020,3,Chicago,"Greenville/Spartanburg, SC",164.74,UA,189.96,WN,122.54
2020,3,Chicago,"Spokane, Washington",187.8,DL,187.72,AS,155.33
2020,3,Chicago,Las Vegas,135,WN,127.8,NK,111.19
2020,3,Chicago,"Jackson, Wyoming",249.08,AA,228.31,AA,228.31
2020,3,Chicago,San Francisco,194.92,UA,237.76,WN,163.56
2020,3,Chicago,Miami,119.31,AA,115.91,WN,115.63
2020,3,Chicago,Los Angeles,166.93,AA,177.32,UA,166.86
2020,3,Chicago,"Louisville, Kentucky",122.08,UA,123.62,WN,116.49
2020,3,Chicago,Cincinnati,125.78,AA,125.44,WN,112.79
2020,3,Chicago,"Sacramento, California",201.19,WN,180.26,WN,180.26
2020,3,Chicago,"Tampa, Florida",125.19,WN,126.41,AA,119.76
2020,3,Chicago,"Kansas City, Missouri",125.17,WN,115.33,WN,115.33
2020,3,Chicago,San Antonio,164.72,WN,151.18,WN,151.18
2020,3,Chicago,"Memphis, Tennessee",126.03,WN,109.84,WN,109.84
2020,3,Chicago,"Omaha, Nebraska",122.84,WN,109.28,WN,109.28
2020,3,Chicago,New Orleans,123.3,WN,120.76,WN,120.76
2020,3,Chicago,San Diego,146.32,AA,137.38,AA,137.38
2020,3,Chicago,"Norfolk, Virginia",144.99,UA,150.32,WN,122.71
2020,3,Chicago,"Pensacola, Florida",155.71,AA,163.81,WN,145.84
2020,3,Chicago,Oklahoma City,138.43,WN,117.79,WN,117.79
2020,3,Chicago,"Portland, Oregon",183.85,AS,168.29,AS,168.29
2020,3,Chicago,Philadelphia,119.14,AA,119.32,WN,111.58
2020,3,Chicago,"Portland, Maine",183.83,AA,170.36,AA,170.36
2020,3,Chicago,"Raleigh/Durham, NC",126.75,AA,126.01,WN,117.24
2020,3,Chicago,"Richmond, Virginia",161.6,AA,148.24,AA,148.24
2020,3,Chicago,"Reno, Nevada",203.69,AA,201.55,WN,189.02
2020,3,Chicago,Salt Lake City,190.14,DL,192.08,WN,163.89
2020,3,Chicago,"Tulsa, Oklahoma",154.11,UA,162.76,WN,127.3
2020,3,Chicago,"Savannah, Georgia",179.51,AA,176.95,AA,176.95
2020,3,"Charleston, South Carolina",Dallas–Fort Worth metroplex,170.99,AA,186.25,WN,141.27
2020,3,"Charleston, South Carolina",Denver,178.39,AA,171.39,WN,163.21
2020,3,"Charleston, South Carolina",Seattle,172.81,AS,167.77,AA,153.06
2020,3,"Charleston, South Carolina","Nashville, Tennessee",128.64,WN,124.64,WN,124.64
2020,3,"Charleston, South Carolina","Washington, DC (Metropolitan Area)",129.52,WN,118.9,WN,118.9
2020,3,"Charleston, South Carolina",Chicago,136.15,WN,115.38,WN,115.38
2020,3,"Charleston, South Carolina",Detroit,183.54,DL,200.3,UA,152.9
2020,3,"Charleston, South Carolina",Houston,179.82,UA,190.89,WN,152.53
2020,3,"Charleston, South Carolina",New York City,142.48,UA,143.5,B6,128.23
2020,3,"Charleston, South Carolina",Miami,160.01,AA,156.93,AA,156.93
2020,3,"Charleston, South Carolina",Los Angeles,231.54,AA,210.76,WN,178.82
2020,3,"Charleston, South Carolina",Philadelphia,166.16,AA,186.2,F9,80
2020,3,"Cedar Rapids/Iowa City, IA",Denver,140.36,UA,185.27,F9,79.97
2020,3,"Cedar Rapids/Iowa City, IA","Phoenix, Arizona",102.03,G4,81,G4,81
2020,3,"Charlotte, North Carolina",Dallas–Fort Worth metroplex,189.81,AA,196.25,DL,145.25
2020,3,"Charlotte, North Carolina",Pittsburgh,177.5,AA,183.87,WN,146.28
2020,3,"Charlotte, North Carolina",Denver,132.31,AA,130.33,F9,109.43
2020,3,"Charlotte, North Carolina","Phoenix, Arizona",227.62,AA,234.63,F9,91.6
2020,3,"Charlotte, North Carolina","Hartford, Connecticut",185.78,AA,192.18,UA,143.24
2020,3,"Charlotte, North Carolina",Seattle,251.31,AA,265.67,DL,265.34
2020,3,"Charlotte, North Carolina",Cleveland,166.28,AA,174.28,DL,142.48
2020,3,"Charlotte, North Carolina","Nashville, Tennessee",142.26,AA,143.05,WN,117.14
2020,3,"Charlotte, North Carolina","Washington, DC (Metropolitan Area)",127.45,AA,131.29,WN,108.24
2020,3,"Charlotte, North Carolina",Chicago,133.06,AA,133.91,WN,109.77
2020,3,"Charlotte, North Carolina",St. Louis,183.52,AA,196.27,WN,136.71
2020,3,"Charlotte, North Carolina",Detroit,155.01,AA,138.6,AA,138.6
2020,3,"Charlotte, North Carolina",Houston,162.51,AA,157.36,WN,138.21
2020,3,"Charlotte, North Carolina","Orlando, Florida",134.24,AA,141.25,F9,74.31
2020,3,"Charlotte, North Carolina",Minneapolis–Saint Paul,179.94,AA,166.32,AA,166.32
2020,3,"Charlotte, North Carolina",New York City,140.98,AA,137.81,AA,137.81
